PCA_komponen_1,PCA_komponen_2,label
-5.40075774898628,0.5651576777538418,0
31.002596362143848,19.766981579411503,0
-12.563454343003734,20.583432023770538,0
-44.816050085329685,23.74126972672007,0
-14.18231688138523,-13.658624681106337,0
5.405147368759278,-14.884591333209748,0
-20.17971221688463,16.84187165098907,0
-8.014255836837703,10.117747409346519,0
-25.0374717970007,-6.700557739858021,0
55.37387357413634,17.52930636002043,0
51.631659613418805,1.4146468384271915,0
-18.235593070316984,15.012185482322778,0
0.8733344145032416,-1.9712418956143272,0
-0.3807529721303861,26.28507219678519,0
4.386250513552638,-4.922292406783099,0
-39.63955013675008,-43.090936711252745,0
24.888632464737025,-12.793533906891707,0
20.006398833969417,0.1289422097207719,0
-40.64494325599574,26.364893312241414,0
10.38990945538954,-6.140310599614208,0
13.830513335466176,-5.0330141277418265,0
-10.626821438070442,-20.43226103157993,0
8.103859132851948,3.212987820168889,0
2.185410539813422,0.1134958450971286,0
18.951778531213872,-12.192675441131401,0
-13.245673192741494,22.431822510878437,0
36.595118553630655,-6.227314570106796,0
-2.755403361617709,5.279935210930018,0
31.652412599953372,15.849697511141706,0
2.9971991121090484,22.57193406359275,0
-29.03855391075172,-40.18124049474834,0
-12.110074223069791,2.060830385217848,0
-20.937811881285256,-4.222798988870656,0
-1.9377070640768008,5.429360723293274,0
-8.238840144807401,4.688272883025703,0
30.742919400766784,8.506404495177575,0
-5.489795351375537,26.038421733078533,0
10.970130683715022,3.7121219521614743,0
-7.557933233301092,24.184888872814607,0
33.62015789714254,6.268827062528907,0
-37.68548521471465,24.02491767405727,0
-11.950828096928152,3.7245467729711437,0
-13.079693396638339,-39.958071763350056,0
-10.110868933337578,5.812145126266561,0
-30.285805795970212,-8.575254798505833,0
2.7034557890275397,4.018003147294861,0
-22.58836920387792,-7.536600151429775,0
-0.3022965921076449,-12.106456677549533,0
-20.747465116605575,10.247178910665431,0
-22.421553298592116,1.2420122720596336,0
-7.687941311711518,-40.26648848779827,0
25.963743339061224,8.33504768736414,0
18.647909702015607,-20.049756561152638,0
5.634293823613666,1.489333191028445,0
-5.495868348628642,-28.155415775986395,0
62.33108457809401,-2.255463723353022,0
-46.57891705158613,4.98365452894626,0
28.52008827669488,8.01938820344737,0
14.42122106409204,28.145897743714265,0
-1.5829883366095021,10.26617505572637,0
2.2970738961135315,-24.867144755742345,0
7.1166336059254265,-0.8960895232087824,0
60.66556871727885,-27.186930635165673,0
-2.5156213466165016,3.385069076911198,0
38.70994268102045,-8.056803008332688,0
-13.019261312769496,5.484939394061132,0
-19.343504884476307,4.206545466559316,0
-20.582789049857116,-27.534212808367407,0
-27.672425320418654,2.8013803774234898,0
-2.582068616456686,-11.194006552802811,0
-19.7564653972619,0.15820477833656998,0
-1.31349006150273,-9.466936266632459,0
17.58194049899675,14.031947765404086,0
-21.649817478514294,8.294203449570645,0
17.422235320879743,-1.6265316587918492,0
-21.748703653562767,15.661991549809928,0
-13.341069334148218,23.70024468768111,0
23.83730264080993,-2.3412392459209412,0
-25.81549684514506,-6.689447073345424,0
-29.935738670581184,29.509418130429896,0
-33.27869609388329,-4.248857996171246,0
-12.171140724493618,-18.598882469980822,0
-10.915330194405659,-7.5586694244535515,0
-5.506082086737062,-60.8036452259796,0
-40.43789096322,41.0233838039631,0
-16.383929360244593,-2.89000524445283,0
22.417080367299253,-9.096060295436999,0
-19.308955735155163,-9.924210802744593,0
6.082054647251509,-26.52421763329869,0
-15.116069479393817,9.333776248188485,0
-23.152712896223488,20.094278445259913,0
45.39870803733012,14.138001013233868,0
11.815734252913911,13.566119864050622,0
25.80752564594967,-40.27751890472802,0
-14.308742785382188,-13.7380310350298,0
-13.589176299058076,-38.602273395307726,0
-31.9497768597925,-19.307086013486447,0
-18.442850285207737,5.874537953725479,0
73.45913645562709,-13.528471806526795,0
-51.05645156712809,28.585238202281232,0
-0.016620277486205988,-3.8886887443839524,1
-11.96195189532972,27.788533430705375,1
-11.90725101020136,0.5005971438049375,1
-6.847055072428605,3.942179606638845,1
9.109848429539756,-5.61059520154786,1
-28.387512940134815,-11.05399506712022,1
-12.161878161186502,0.7320345050160508,1
37.00397818857136,-41.764436062126585,1
-21.683023050568693,-2.7419272323114208,1
23.81981086270858,10.05066983317456,1
10.254645128122572,3.9636309623655985,1
4.242008872177843,9.239988956385998,1
-5.932435474986063,-4.691586644787043,1
48.43772788735228,20.648948891553438,1
14.440932502672304,-23.96788002831887,1
-29.694360510968515,-18.485657772763226,1
4.069305531865862,-29.38848145390805,1
16.999779618112186,-2.9956515344664014,1
9.45052252927428,-4.69800410958123,1
21.44680205117403,9.915323339278705,1
15.202064994343965,0.7807100249490047,1
8.927290681906848,1.4024056856376357,1
-13.837247940482793,-13.458442182282528,1
-22.979512638811666,-12.891174478239634,1
-8.653972151225283,3.0284845973572185,1
9.555978420433142,4.264467637340145,1
14.682103408942151,-15.649067467358014,1
-14.419089119420656,2.9193829690506345,1
-7.984759952149298,5.25790579813945,1
28.74843672108025,4.860624514881153,1
-14.93686368049924,-24.23580229531724,1
12.473196322650871,7.866174708397059,1
-1.1873624299501242,5.798265922521541,1
70.43623412257455,19.451894496816074,1
-48.79744581847819,-13.037429422790188,1
14.595128317431188,15.332038968616528,1
28.859782989405964,9.959656801812644,1
0.3256182784272268,20.9271170144952,1
17.27173102906014,-8.002382097773804,1
4.720023100463917,-5.151839608259568,1
-15.206907466729556,-36.01223661715604,1
-24.510933277599445,22.568587447795473,1
14.565150267191665,-4.433853037262538,1
22.546762492752244,-5.157931551802377,1
2.266904835758345,0.37195536179097194,1
16.136457277560282,-3.7568729466291297,1
-16.010114638286897,-5.537115954502748,1
