PCA_komponen_1,PCA_komponen_2,label
-19.390043552930052,-7.221084970322892,1
-25.30630263463856,-11.988085369216261,1
-22.191108416466832,-3.75361918512015,1
-29.76319435892505,4.741858936038328,1
-5.854934300955208,6.047797591122453,1
-23.56484668154834,-6.645208468698493,1
-28.503226942178607,-3.6884092839657967,1
-30.090327731313035,13.78015565252426,1
3.3001667040938005,-7.229447027009453,1
-25.358034017711784,6.416854614582112,1
-12.787602686024083,-0.04387652787063316,1
-13.549575250411271,34.82534072119808,1
-13.601681073135891,-23.70364242627406,1
-18.940997224018833,7.74122578580897,1
-17.03121708147577,14.644086772352386,1
-16.207409363077215,1.213766595425891,1
-25.242293164973443,7.435965387379268,1
47.051844989622765,3.8146576604194298,1
-6.2791014196095025,-8.728507875346299,1
-23.222833280874468,-11.048261311887769,1
-20.753665252840175,6.821296092184822,1
-26.70549057847194,9.70897114678033,1
-24.70363094672655,1.2884430332771148,1
4.948700724554147,8.547046991443107,1
-9.475426993771851,-6.609584129012019,1
-12.824681100392834,-5.1537766989878655,1
-21.26597736496204,-5.5080015291928675,1
-24.61486769922405,-3.6658117974491984,1
-1.6251342512271947,-13.086514603695841,1
-27.35758188988422,6.764514565116359,1
-18.421419263925202,3.5904993721532943,1
4.857973286335165,6.402994644472279,1
-19.207281000610095,3.317310701546167,1
-10.754180852960001,27.654392141419184,1
-24.1369675040368,-1.618234965650133,1
3.766449031160766,30.741604561314098,1
-8.802640807528686,13.824183587946987,1
-11.853452028202975,10.240380749311848,1
10.472915106967049,-11.020522914265154,1
-22.209778861158757,-6.286984774436848,1
-29.0481563965656,6.900118011704566,1
-27.362363323377622,5.227817944488687,1
-4.651178568361593,-13.19312440666254,1
-21.64282874112497,-22.199111242830057,1
-26.170375711217623,-10.648402633146656,1
-8.494085905863685,6.3569805671485335,1
-24.187778675746273,12.975882882923335,1
-17.626141062758375,-4.873062673830006,1
-27.363296365948422,-9.713912270925483,1
99.07022983494949,9.811413882631593,1
-22.29673655407201,7.303003706494731,1
-21.432291466439676,12.64281957029548,1
-15.546470048255484,-5.021912278347365,1
-11.149649147564748,19.149859919923564,1
-17.41751623862012,25.31823424322254,1
-28.24028630527052,-2.581711163373781,1
-14.904439401496328,9.35866156961719,1
9.784602773169185,13.77316415172035,1
-26.770160487441274,7.230261726311745,1
-23.186722003734268,0.2625690637083877,1
-23.54367229538684,0.42281665031876586,1
47.168305605436785,-14.887415759404572,1
180.82103137244096,-20.18583287114708,1
182.13720535193423,-5.272371106177171,1
-32.68407901666932,18.93961708347483,1
26.442828087237597,-14.392889868241934,1
-24.89888820994286,6.515324231708389,1
-26.94034682818491,1.2661389737650968,1
-25.390069841752506,7.923497305926174,1
20.571648674392062,28.62140341474956,1
10.27324416953126,-17.815956191678858,1
-23.787917418628034,-1.0403500307510118,1
8.942536878432243,-4.336680831760769,1
-25.87731751760292,-2.511661565092635,1
91.86806135986696,-15.369781587644884,1
-26.67241255727325,-4.846401615307814,1
-27.123217556552596,-3.6777818773459536,1
-3.248083725838311,-42.446930668757915,1
